,firmgrowthregpred
1650,0.0694571316373342
1651,0.033632661881561936
1652,0.3391018805805983
1653,0.051539548832213906
1654,0.06190512964598675
1655,0.01753810612720977
1656,0.06193161161525971
1657,0.09796063960619163
1658,0.06484983647310377
1659,0.021786469689368943
1660,0.03134286894700468
1661,0.15684123213985585
1662,0.013669026096045738
1663,0.013912091549307932
1664,0.012963355292893917
1665,0.020471591304152204
1666,0.06457871623128118
1667,0.050886762098134995
1668,0.013771316978713245
1669,0.0971571941786838
1670,0.022079929144835964
1671,0.12417445038604548
1672,0.02008053383290289
1673,0.11433523742077357
1674,0.06017214836949808
1675,0.0870646687643629
1676,0.075138047136572
1677,0.16570826884221201
1678,0.06727592377484323
1679,0.0538583080760272
1680,0.020104042253211257
1681,0.7886698726322376
1682,0.1615969025416175
1683,0.05856353552119132
1684,0.09311527185494024
1685,0.11047136713812308
1686,1.0695491032191067
1687,0.018767272940573912
1688,0.011792642443669054
1689,0.049784362615837914
1690,0.018169462797513854
1691,0.09471169556963895
1692,0.038581833534557144
1693,0.018688718547644513
1694,0.014290308789025733
1695,0.036932040581991704
1696,0.07524455884175733
1697,0.01574533610727232
1698,0.012141122526697306
1699,0.3664793954687246
1700,0.015839827012158973
1701,0.09679609286521115
1702,0.012230313854272222
1703,0.09472010274964347
1704,0.05273937772705823
1705,0.08774161332878967
1706,0.013015098938568444
1707,0.42549626804682966
1708,0.01387290306965247
1709,0.13660018327798104
1710,0.14189660735554765
1711,0.09013721071537066
1712,0.054622692465270226
1713,0.011899904329628239
1714,0.03572823738250482
1715,0.03099760476775574
1716,0.09820304794819414
1717,0.03398868279722686
1718,0.052842216683538765
1719,0.06509926088090111
1720,0.08943373070924292
1721,0.29544955597894146
1722,0.023022473913677163
1723,0.4942368239148713
1724,0.05503682192604382
1725,-0.023478538334286855
1726,0.039964730218051525
1727,0.014837857157905091
1728,0.08225582346744924
1729,0.021442883501573223
1730,0.10462558791936168
1731,0.26335313370055413
1732,0.013713129870373365
1733,0.03883603856249575
1734,0.05399438696411665
1735,0.02311384708322941
1736,0.07070696168789989
1737,0.062484541545051286
1738,0.011092608150702805
1739,0.09679941634688764
1740,0.030575047889922755
1741,0.4486860700288089
1742,0.061250290791562426
1743,0.037794182806191276
1744,0.1658926320975851
1745,0.05513522532933782
1746,0.10574194736579527
1747,0.13892043423522416
1748,0.023960897907582695
1749,0.021249273292278686
1750,0.06494864415862457
1751,0.025407776416198662
1752,0.0397882016028616
1753,0.16711601533848566
1754,0.018944833123413746
1755,0.06251772980998682
1756,0.09873078477214782
1757,0.01185964394647928
1758,0.0795974435761413
1759,0.018598948803843954
1760,0.018990144410383214
1761,0.13570928777093327
1762,0.07007049646659996
1763,0.010531659332495872
1764,0.2760223456413127
1765,0.01185110545816107
1766,0.16031957249151493
1767,0.018700290633150398
1768,0.013866272904769559
1769,0.06220667877031018
1770,0.02277774960813199
1771,0.0413399233416883
1772,0.11103614022160205
1773,0.01784377512736413
1774,0.18845014721519993
1775,0.2586864520271237
1776,0.03770222136870878
1777,0.020657986974158646
1778,0.09220585397359418
1779,0.07993488065075051
1780,0.0541379940665004
1781,0.09305108134963017
1782,0.017221150577496912
1783,0.01403458407381928
1784,0.09204417041862553
1785,0.1589120340153039
1786,0.08381683187754864
1787,0.057813640353270884
1788,0.14215533068204558
1789,0.17871047482292615
1790,0.5102641517023149
1791,0.1806359787432342
1792,0.10073332140678846
1793,0.11488796205580667
1794,0.056093128282810184
1795,0.5737053995794843
1796,0.1865203139403084
1797,0.06222965490397742
1798,0.6629934888657991
1799,0.05204722223156659
1800,0.5419176153483584
1801,0.24151849135262143
1802,0.0930600125016682
1803,0.34007716557326007
1804,0.19307649315211253
1805,0.0522930404028822
1806,0.73476431698419
1807,0.2483768823345141
1808,0.06419030487901642
1809,0.4230495948548532
1810,0.18800548899505415
1811,0.06658232335313068
1812,0.03202269727680605
1813,0.10941502522639705
1814,0.017367654324685334
1815,0.09293667287976062
1816,0.0546894288207226
1817,0.09363059324473919
1818,0.08241874036808573
1819,0.012135260202675453
1820,0.15366080214239103
1821,0.15439291100375324
1822,0.06656740342097987
1823,0.3729956640787157
1824,0.06252500179287777
1825,0.10003857576565772
1826,0.14165051055098857
1827,0.07287793673016524
1828,0.054401919020567076
1829,0.01814620819386659
1830,0.4702234472304804
1831,0.1037906734809866
1832,0.06595634436578121
1833,0.0649596505861446
1834,0.3209790645257143
1835,0.1451440271411003
1836,0.04609847367519926
1837,0.07054383885600161
1838,0.7765266672362411
1839,0.06407291763731533
1840,0.017846511897922773
1841,0.05171506820629587
1842,0.15288213672996337
1843,0.053617144007116285
1844,0.0371828298724333
1845,0.4841062803987016
1846,0.1329479982723344
1847,0.23423315714831217
1848,0.05416455236914744
1849,0.05540234835542297
1850,0.13048535492358881
1851,0.06468297986277134
1852,0.07854799316707131
1853,0.0528876560841113
1854,0.03789157264780303
1855,0.06959956440677316
1856,0.06358516328722966
1857,0.05354427088878449
1858,0.019645418038355705
1859,0.1536172201841589
1860,0.2069700669438912
1861,0.05729538015445208
1862,0.06070991752218697
1863,0.13789427344500071
1864,0.14802720593669416
1865,0.07943771229879999
1866,0.0724093167283431
1867,0.13108012332958194
1868,0.09779184469540977
1869,0.7363100764935632
1870,0.1404782495229994
1871,0.09451036347312851
1872,0.1017517439202206
1873,0.044516487864194244
1874,0.9564736200988677
1875,0.09600558972872608
1876,0.0830266080735162
1877,0.19989507271389165
1878,0.19334915427475297
1879,0.5121137503700649
1880,0.5905200639610146
1881,0.15533607826708543
1882,0.14978969233343178
1883,0.37871606574775013
1884,-0.02579151553631222
1885,0.13254312200284274
1886,0.5672561236609854
1887,0.01370647726824722
1888,0.40825654507558856
1889,0.06780470480242683
1890,0.059863699009392195
1891,0.011644094054887389
1892,0.01278460990943192
1893,0.011913967103644669
1894,0.011831449707795537
1895,0.011860184284200579
1896,0.011940985171096218
1897,0.012401311667276428
1898,0.08332647133373287
1899,0.011329258274789826
1900,0.010553025110021562
1901,0.011940985171096218
1902,0.017778125367467288
1903,0.42365060288962075
1904,0.5910064119177836
1905,0.1854037021493471
1906,0.02158421311087282
1907,0.011691073854205397
1908,0.011835210489699531
1909,0.038893520007688386
1910,0.012771620017906717
1911,0.18422766030516347
1912,0.172383663104834
1913,0.05670395217475289
1914,0.012411319334116058
1915,0.4973741466349607
1916,0.8126242060275606
1917,0.012464992038583332
1918,0.012680962529737041
1919,0.30336507106785643
1920,0.011799717947346841
1921,0.06740560592617197
1922,0.1505004240619589
1923,0.01195698666770429
1924,0.024216523049791158
1925,0.030199451409679803
1926,0.012301764239284496
1927,0.1078143275347948
1928,0.3510036227707303
1929,0.4904103646601361
1930,0.011985062665244932
1931,0.013837302751054839
1932,0.012189717365210274
1933,0.037574028517313174
1934,0.32353756739946127
1935,0.013491190567668537
1936,0.012070411999280493
1937,0.021041485342623904
1938,0.010785133289649359
1939,0.011985062665244932
1940,0.01218304963760137
1941,0.5132292098672215
1942,0.04222135270777773
1943,-0.007350820129949136
1944,0.07543807982893574
1945,0.01116924207893225
1946,0.013246713464393043
1947,0.011515469985823748
1948,0.011863321701626156
1949,0.01179854818584417
1950,0.011035495993106374
1951,0.011919045601916062
1952,0.05644751093052465
1953,0.012217311884126846
1954,0.011833130550310218
1955,0.01834423297063651
1956,0.06837293776290652
1957,-0.06368931476634034
1958,0.05574871756741213
1959,0.08490477435798095
1960,0.528396722356254
1961,0.22275580263056724
1962,0.7203759210559779
1963,0.3930369581319839
1964,0.25791617645971626
1965,0.014444426058743982
1966,0.34614301602988057
1967,0.12252659288966294
1968,0.15830684168207415
1969,-0.04179970800929394
1970,0.410875677480234
1971,0.19123928498490433
1972,0.27518671342586615
1973,0.15578366857871798
1974,0.17101422009787498
1975,0.08157603191323283
1976,0.06430662169340727
1977,-0.05654005197994455
1978,0.47851550473283094
1979,0.050753273263914475
1980,0.01881784927923664
1981,0.030864474221021856
1982,-0.0743479468280621
1983,0.016800692189015767
1984,0.21162987640141354
1985,0.012341675506747883
1986,0.04479627411659909
1987,0.09129519906210176
1988,0.05279844902251157
1989,-0.1763032298385058
1990,0.08907352202121073
1991,0.10488735764830351
1992,0.0641854962415135
1993,0.03599347484505101
1994,0.0686967984441732
1995,0.013269145700789093
1996,0.3414347346997873
1997,0.4427976893350298
1998,0.01810184718911038
1999,0.022932059163166776
2000,0.0774017648039792
2001,0.014367370014640609
2002,0.5006749799337443
2003,0.013694719284252857
2004,0.06216413776137808
2005,0.06485087320851257
2006,0.011690912193860724
2007,0.44304762519488416
2008,0.3771965716656272
2009,0.04500347547913628
2010,0.15167211451764248
2011,0.012161559240270257
2012,-0.09461362637445091
2013,0.41949417916164705
2014,0.12564470057715507
2015,0.2260336491716115
2016,0.4231448787285116
2017,0.024784467462478074
2018,0.1026381390779203
2019,0.06634738701969485
2020,0.11180132685217037
2021,-0.007172727760538468
2022,0.054067112014929815
2023,0.4401517041886973
2024,0.1849638465683895
2025,0.09425113701757488
2026,0.06364823984382739
2027,0.021939875398374956
2028,0.31820022425354133
2029,0.020198051228478356
2030,0.03717845142078241
2031,0.3273673206956805
2032,0.04079241518484291
2033,0.1500076199666603
2034,0.05320308307696164
2035,0.07556604498260372
2036,0.16568993696924436
2037,0.09723363052754001
2038,0.049579311504857
2039,0.09549394844711183
2040,0.021166088766484153
2041,0.10626758545987751
2042,0.11762110810561638
2043,0.1907792546352977
2044,0.10437301245421726
2045,0.08997490006195506
2046,0.10525047772720782
2047,0.05744859347980582
2048,0.0550831415618215
2049,0.16938212123661245
2050,0.0644145759252059
2051,0.38336963370121785
2052,0.09949897155648559
2053,0.024254813091417034
2054,0.08538883779698853
2055,0.040381901412399314
2056,0.08372988648721952
2057,0.10213671585029607
2058,0.05386735996933117
2059,0.1459339910910848
2060,0.09906355912573801
2061,0.16952884462311196
2062,0.1846076953966296
2063,0.024306189331057777
2064,0.021167478245392442
2065,0.018045501193428043
2066,0.11534767960253414
2067,0.021846891558497006
2068,0.09216392773284737
2069,0.012736039695323338
2070,0.022972360436648503
2071,0.04772439077129336
2072,0.02467954910008734
2073,0.018451452399808402
2074,0.03826317820200533
2075,0.022985821285606844
2076,0.05446962226913297
2077,0.03991112336450454
2078,0.02559044386717261
2079,0.031012402881531512
2080,0.02013787025669831
2081,0.213931992037528
2082,0.09903736687992526
2083,-0.009618526187613562
2084,0.05714075617666175
2085,0.019666033830344196
2086,0.05036555868688063
2087,0.12049071219186022
2088,0.15572207258674586
2089,0.1781833842319513
2090,0.008782449363227116
2091,0.11077636136175202
2092,0.1715230472584945
2093,0.11762299041189216
2094,0.029438372329556265
2095,0.013539028464602705
2096,0.012276312060385826
2097,0.018104799525347468
2098,0.05348565587750791
2099,0.10996511633084571
2100,0.08095804176563731
2101,0.1174147039358901
2102,0.06033838892334982
2103,0.07664395398313063
2104,0.14285070388954407
2105,0.05507358681570417
2106,0.44699958599615575
2107,0.05381055819142214
2108,0.15956232000459686
2109,0.053359571703823966
2110,0.1253209970819875
2111,0.06526199904553111
2112,0.12863844224546023
2113,0.06231282213173473
2114,0.056584230133847765
2115,0.03758470454664011
2116,0.3094344638204879
2117,0.46981662214013004
2118,0.13596496658806909
2119,0.013171971126834074
2120,0.018751771758780563
2121,0.06858034992069276
2122,0.48074668997294717
2123,0.1850565720933335
2124,0.06539589181045966
2125,0.15848849699225506
2126,0.21063320977089908
2127,0.06694383888869367
2128,0.0621655089993508
2129,0.08276598454441117
2130,0.06468037425291315
2131,0.11659850377743314
2132,0.0221680764381131
2133,0.0538041560867766
2134,0.029665537026438482
2135,0.06125791065683579
2136,0.1178570600766946
2137,0.06670316999546215
2138,0.06369409955724986
2139,0.13869366789082896
2140,0.06913261158204917
2141,0.05860513570677731
2142,0.016131935565395897
2143,0.16105897514571121
2144,0.09993956799670174
2145,0.06204665118561015
2146,0.18409711627199793
2147,0.027351597278464944
2148,0.03499825583073465
2149,0.22343565796377765
2150,0.06828708836906691
2151,0.13998630619070157
2152,0.031800823540891504
2153,-0.003443326224979903
2154,0.05394008775522616
2155,0.13452070976896505
2156,0.06158666834773811
2157,0.05581551580326211
2158,0.05714308854041467
2159,0.0673221403041007
2160,0.05518507165306664
2161,0.10644517867630279
2162,0.0033972551596003317
2163,0.26454440802679546
2164,0.13551522487587658
2165,0.4947359651617351
2166,0.01714612148498009
2167,0.0791171654194939
2168,0.055601951691757655
2169,0.028190596811871582
2170,0.14504866096397923
2171,0.0676046061891464
2172,0.10856113070465877
2173,0.0636586023438402
2174,0.012107887413934116
2175,0.09508552114963043
2176,0.013588361168061636
2177,0.07730331799836622
2178,0.06841250808773658
2179,0.1504028314076615
2180,0.32058520314194255
2181,0.05457312544580468
2182,0.054153401144881486
2183,0.12229318010299138
2184,0.020729326622646017
2185,0.01295234460793385
2186,0.34685286333925414
2187,0.17433980522482517
2188,0.052071541604111114
2189,0.06312105943377239
2190,0.09926432528951505
2191,0.01911681475463681
2192,0.03715792071801032
2193,0.14651870908913028
2194,0.07850942403651238
2195,0.06507587946168115
2196,0.4564062573009836
2197,0.020494308319866514
2198,0.07156638298329955
2199,-0.043461148077021686
2200,0.017379704329130895
2201,0.29948259364498836
2202,0.25054706021288586
2203,0.12323775001286649
2204,0.11686142585982986
2205,0.0660224492064312
2206,0.18932211185089423
2207,0.06867076203532894
2208,0.13740056220498428
2209,0.3488337388804438
2210,0.06762810700950121
2211,0.07211949676270152
2212,0.062029055025794345
2213,0.06974236642592643
2214,0.03873112918187607
2215,0.017350835704789173
2216,0.15419896716741655
2217,0.01266170011153849
2218,0.013683428902717187
2219,0.25180707114376805
2220,0.0854124978224752
2221,0.12634974647073308
2222,0.1451443088031639
2223,0.06671488854019544
2224,0.01371846617332108
2225,0.06389068968136784
2226,0.118672139524927
2227,0.1566401874254274
2228,0.046146860498586455
2229,-0.131174463476265
2230,-0.05660743281546267
2231,0.019202328945152575
2232,0.05164484335246991
2233,0.1822910234510035
2234,0.017445988325920102
2235,0.07005558394371199
2236,-0.0781626770722052
2237,0.06622697557724205
2238,0.26592940548725374
2239,0.13914765925599404
2240,0.018966208088590116
2241,0.018383769008265504
2242,0.07148132904372938
2243,0.03131645360747363
2244,0.04484655820907839
2245,0.06060966665706977
2246,0.05947351193222652
2247,0.08163610090286652
2248,0.05390036919185211
2249,0.018028999297992433
2250,0.05673342091161188
2251,0.14409193527716257
2252,0.24316358884448705
2253,0.16864794539709263
2254,0.02327419462795913
2255,0.05375772257738388
2256,0.013596480541856077
2257,0.016578860928629632
2258,0.053904181511968685
2259,0.1290716113697912
2260,0.055652898601449445
2261,0.15513982411997698
2262,0.031412061042629516
2263,0.020503942116904594
2264,0.03439986661024838
2265,0.017853791036958756
2266,0.0628427831318359
2267,0.38880831072384237
2268,0.012351565548624027
2269,0.08836130814908452
2270,-0.033527982883546394
2271,0.4595206652148727
2272,0.061885596287905874
2273,0.020204753639679957
2274,0.06740160837828338
2275,0.061093428459553865
2276,0.03034926068630842
2277,0.062019096126628065
2278,0.053597659612755096
2279,0.1555731230108139
2280,0.05436508869050652
2281,0.05997659018603865
2282,0.09287115608377643
2283,0.09114900361138074
2284,0.026804269653988518
2285,0.13379113878703047
2286,0.0963118751777661
2287,0.05610487548853607
2288,0.07899442583273712
2289,0.09567814560342743
2290,0.05766169042118368
2291,0.02650631931076957
2292,0.06984570385248925
2293,0.07077774137252567
2294,-0.039960350056793034
2295,0.014496368248464498
2296,0.054139214255530296
2297,0.03510994116539422
2298,0.015578741748100531
2299,0.021609664167466923
2300,0.013745064831994603
2301,-0.05254068397480632
2302,0.018748953695372418
2303,0.05381787210070755
2304,0.011798135525702459
2305,0.019150074230231497
2306,0.01476843863387411
2307,0.018139327253361693
2308,0.013414151928647275
2309,0.19424717177795214
2310,0.019855490422992783
2311,0.039258533439801714
2312,0.01798053697415244
2313,0.016345269074051077
2314,0.0299373149007752
2315,0.049790928433296786
2316,0.007958268304895202
2317,0.029464154629547774
2318,-0.12106483012952803
2319,0.013187247418187104
2320,0.01913215926180125
2321,0.01545037407753812
2322,0.07256275493067374
2323,0.08966198532637214
2324,0.01820546226507997
2325,0.024122341541472875
2326,0.03732740751237562
2327,0.02442340701053353
2328,0.1376982366669958
2329,0.01432215164206828
2330,0.11580982656631482
2331,0.23249259305996034
2332,0.019059210142421124
2333,0.015834613757140372
2334,0.019820650759581233
2335,0.013983457358967707
2336,0.017071915132932342
2337,0.024101252889031692
2338,0.10125388309530109
2339,0.01468710407973585
2340,0.7584945391401074
2341,0.014968703690648694
2342,0.16568215537748857
2343,0.0933950476599016
2344,0.013536663755695826
2345,0.0228687664202399
2346,0.12125578948358112
2347,0.03352071928267421
2348,0.11620566725881327
2349,0.3453959740998945
2350,0.011994494187497559
2351,-0.08663827661791912
2352,0.02337663899253237
2353,0.020742416630538465
2354,0.01373185521283724
2355,-0.07904429730740292
2356,0.013529735515562193
2357,0.05461424687415537
2358,-0.050645915630353325
2359,0.04909726835276173
2360,0.014528862842122264
2361,0.011751349141577295
2362,0.013149756968379856
2363,0.022301751973428846
2364,0.009311869886698238
2365,0.040170186527439755
2366,0.06424581864735843
2367,0.014466368208673298
2368,0.014518074076811549
2369,0.1654940907033299
2370,0.07172420782579125
2371,0.016078537368803363
2372,0.012081265155483497
2373,-0.08779249599865241
2374,0.043458241722587734
2375,0.0736545606074598
2376,0.013682244686929402
2377,0.018154292397847435
2378,0.011867947913270269
2379,0.20012020773778902
2380,0.030447373540525017
2381,0.07388385379146625
2382,0.03283989949163222
2383,0.07250610445575309
2384,0.02095734818152584
2385,0.01953776200094674
2386,0.2874260503046688
2387,0.023527656469784074
2388,0.08356624324112256
2389,0.016021675499122052
2390,0.012272303431347971
2391,0.3895232916093328
2392,0.41936588099536526
2393,0.01461301635922094
2394,0.05526135444231185
2395,0.014055520253872723
2396,0.004723904297245508
2397,0.027072239076410442
2398,0.018227701876154752
2399,0.014154497943990384
2400,0.021856375319959456
2401,0.2642139890564949
2402,0.038793309466678035
2403,0.06997091257962094
2404,0.06333980716040563
2405,0.06484260572358133
2406,0.5983546645666693
2407,0.013549142733893965
2408,0.03137630475816476
2409,0.024385142048666115
2410,0.07297484975289556
2411,0.014263453797280737
2412,0.10108923772304045
2413,0.3732902123366028
2414,0.0181533529879093
2415,0.11381828264711132
2416,0.2416334184029315
2417,0.017810310797039264
2418,0.08435083007748015
2419,0.09266569520012169
2420,0.17648153724582483
2421,0.06556454760437769
2422,0.06471913687781351
2423,0.014637539700152885
2424,0.014398901250452135
2425,0.10591742667291296
2426,0.015235121605667035
2427,0.052624118500256604
2428,0.07171639431575737
2429,0.016212403982920346
2430,0.1330850285840381
2431,0.053695626253408915
2432,0.1710443280278974
2433,0.06696455875838678
2434,0.1624452260668512
2435,0.2562369088134601
2436,0.0678906787924378
2437,0.015456841854288663
2438,0.20506975008007045
2439,0.012775193899815875
2440,0.06558527208868252
2441,0.0410996447496885
2442,0.03533966977551338
2443,0.030032074540714677
2444,0.10946119726426053
2445,0.16085647468520062
2446,0.048995019352454976
2447,0.1510256366976753
2448,0.06845871841589306
2449,0.06575636185409339
2450,0.06467345415656901
2451,0.1213729935895485
2452,0.48319284104125865
2453,0.0817178942718568
2454,0.015583766921263812
