,firmgrowthregpred1620
1650,0.1084314312608932
1651,0.10344140780586218
1652,0.34410468295241725
1653,0.10757372526567623
1654,0.11509558469326006
1655,0.0951402551647872
1656,0.11934713708526556
1657,0.155306334622325
1658,0.1347622095104892
1659,0.09936912442956278
1660,0.10609869634692964
1661,0.20717769944847558
1662,0.10272278044219726
1663,0.09726978582361333
1664,0.09751477469536238
1665,0.09842469932733253
1666,0.11143237297254051
1667,0.10263790766747696
1668,0.1004059353745491
1669,0.14442875683167608
1670,0.0990766519222629
1671,0.18423902558221306
1672,0.09806737539867341
1673,0.17230829304577866
1674,0.10516869571364987
1675,0.1453923695353182
1676,0.1268460141123612
1677,0.1979605447271338
1678,0.1258447452689903
1679,0.1071123521727591
1680,0.09560114890174513
1681,0.7072447218489485
1682,0.1908034275233482
1683,0.10660211203988758
1684,0.1608363245825295
1685,0.1550863835660645
1686,0.3899599476028745
1687,0.0964765047556883
1688,0.10042552887463929
1689,0.10384415084440987
1690,0.10412500593021222
1691,0.15387755066253442
1692,0.12809402224168212
1693,0.0970099013394782
1694,0.09647480300836439
1695,0.10202911954260697
1696,0.12946532567878447
1697,0.09781365871875938
1698,0.09738395387571876
1699,0.43646545808072196
1700,0.10119699412080263
1701,0.15143351812787834
1702,0.09609481741302194
1703,0.1474949522084291
1704,0.1066956013881749
1705,0.15723895224434464
1706,0.09628066313972544
1707,0.5119695284077337
1708,0.09646448990169952
1709,0.1877535195590926
1710,0.18556988629262794
1711,0.11533187506128834
1712,0.10277994795172293
1713,0.09320196168354603
1714,0.10584423538625465
1715,0.1006237419814059
1716,0.1640791590759043
1717,0.10182044159014819
1718,0.1319290590199021
1719,0.120529342349235
1720,0.15205458308334277
1721,0.29981855785670625
1722,0.09561774643443276
1723,0.505805182015207
1724,0.11132154318378797
1725,0.10104292263029754
1726,0.10741733532873547
1727,0.09439829645490425
1728,0.15505114665084194
1729,0.09808486146918964
1730,0.16053320920019148
1731,0.3177985336452686
1732,0.0992142043879227
1733,0.10905525907877134
1734,0.10204130625125592
1735,0.1209163709555373
1736,0.1266448488330029
1737,0.11603385236169475
1738,0.10554224820073238
1739,0.17218005724917904
1740,0.12483304268697658
1741,0.5155105635007049
1742,0.1045473792791717
1743,0.09917703069261632
1744,0.20046977386604
1745,0.10432546724674771
1746,0.17553099942835812
1747,0.17872570424241596
1748,0.09717104598306674
1749,0.10054015631840384
1750,0.10944171068234926
1751,0.0970255228840252
1752,0.10246993537749852
1753,0.19433289364340803
1754,0.09359682124497333
1755,0.11271906870880855
1756,0.15760667342710463
1757,0.09558708888397625
1758,0.15770467583639133
1759,0.096560150666356
1760,0.10437152624254001
1761,0.18329167522013134
1762,0.11566923755292874
1763,0.09580660337560568
1764,0.29678152327195456
1765,0.09618554507913865
1766,0.18687568693179538
1767,0.09465515848785111
1768,0.09954875818629293
1769,0.10711528935094378
1770,0.10280034203923537
1771,0.10653588009609787
1772,0.16998835168860624
1773,0.09527696202301063
1774,0.23674295493228734
1775,0.2580518370931485
1776,0.10258145756790166
1777,0.0973929377709346
1778,0.1614188193341325
1779,0.1177036407192729
1780,0.10505815771084154
1781,0.15710733114025477
1782,0.09836818851230676
1783,0.09265541761372362
1784,0.15679820776750023
1785,0.20142731849895962
1786,0.11142076328544438
1787,0.10245489392957492
1788,0.2658637420687803
1789,0.2442920666839611
1790,0.4511835521070065
1791,0.3047590181832793
1792,0.14724756391142801
1793,0.1991792663796009
1794,0.10325695793366858
1795,0.7289516619177141
1796,0.23645060121793482
1797,0.10542605508304384
1798,0.7464584374382537
1799,0.11618837486213823
1800,0.47198184374881674
1801,0.37852223122208595
1802,0.157073908142263
1803,0.3941634489794099
1804,0.2795380715823626
1805,0.19875416056758297
1806,0.7441150131620867
1807,0.2117675666045509
1808,0.15605974141513995
1809,0.5177410770940314
1810,0.23987490373742806
1811,0.11132558436679356
1812,0.0999593615622808
1813,0.1293767183955188
1814,0.09948398057184228
1815,0.16574536396754885
1816,0.10229978213578693
1817,0.15625538522648916
1818,0.16497175357581814
1819,0.10490632388730828
1820,0.180768939637689
1821,0.2056581179616547
1822,0.10348544984014717
1823,0.4574806725750742
1824,0.10147376941416392
1825,0.18679289065382604
1826,0.18263192237382833
1827,0.10752224155972426
1828,0.10191382118290417
1829,0.09977624519176993
1830,0.5420855945671124
1831,0.1355245214785285
1832,0.11503169657907976
1833,0.12560236815616657
1834,0.34646698327412
1835,0.1917604803803719
1836,0.10036280422697036
1837,0.11718936191154285
1838,0.6810582697519899
1839,0.10198268247094924
1840,0.09751890794744168
1841,0.1106910114001286
1842,0.19815644912243463
1843,0.10396197482740228
1844,0.09551896116569907
1845,0.5301694612725399
1846,0.15274249554925146
1847,0.24649719145608567
1848,0.09845059039938325
1849,0.10424726865384135
1850,0.13842248091074305
1851,0.10203280166532748
1852,0.12506901771704224
1853,0.1081488124095684
1854,0.09827896294785606
1855,0.15100467958392974
1856,0.12115680316546543
1857,0.09939042472064237
1858,0.09413871445340313
1859,0.18651983332256977
1860,0.2961758092032504
1861,0.122793172973183
1862,0.10761349461910981
1863,0.184019556304481
1864,0.19229677796392664
1865,0.11275029284502902
1866,0.13408203873900984
1867,0.16787831524733335
1868,0.1563263811111553
1869,0.5673275752853184
1870,0.25038591869486376
1871,0.13223732562152618
1872,0.1454847547099682
1873,0.11514531907097898
1874,0.8197838469445392
1875,0.1663821895901341
1876,0.10554816225397118
1877,0.3141416359967338
1878,0.25297584485724994
1879,0.533430202845505
1880,0.5832271883094935
1881,0.15656784651018812
1882,0.11288749693772641
1883,0.5062304535326468
1884,0.023983606268104272
1885,0.1443202478392233
1886,0.4548263823340053
1887,0.09809965100293695
1888,0.39212156433076745
1889,0.1165446500479708
1890,0.13123009537175534
1891,0.10076874797197154
1892,0.09679460229504096
1893,0.10148991125734455
1894,0.09636589804621866
1895,0.10337697787535952
1896,0.09807147578314931
1897,0.10802358436314255
1898,0.13779329022799594
1899,0.09823648332977582
1900,0.09860576957850685
1901,0.10210898970947596
1902,0.10185115216006752
1903,0.4878829194742636
1904,0.6470300964420661
1905,0.2893393498394435
1906,0.09681369624090588
1907,0.10694314276268928
1908,0.10076181789761182
1909,0.10531504728761826
1910,0.10442885674460008
1911,0.27327145912696227
1912,0.14926215390113945
1913,0.11353123023197108
1914,0.10450625797516594
1915,0.5416858316472035
1916,0.8137529459921009
1917,0.10338748521980233
1918,0.10335097191131747
1919,0.39349718497937425
1920,0.10028916237082205
1921,0.1267466716580547
1922,0.24727330014542145
1923,0.09362957004322525
1924,0.1091260795125696
1925,0.10891817792378655
1926,0.09299742189598996
1927,0.1582468893215759
1928,0.41455458285516156
1929,0.46995341202297514
1930,0.1028419366609268
1931,0.09829833016686004
1932,0.1047797696418938
1933,0.1057835804152104
1934,0.4444730428804029
1935,0.09496735977722909
1936,0.10127434379429008
1937,0.09568718068748715
1938,0.09691175210297909
1939,0.10682644975693631
1940,0.10070320553786093
1941,0.5240108491013477
1942,0.09775342091489941
1943,0.10056029835902036
1944,0.13481442402371976
1945,0.10066487540644938
1946,0.10259467469767067
1947,0.10086974576044715
1948,0.09536930662827393
1949,0.10599100939606716
1950,0.09634809984193746
1951,0.1044082378482618
1952,0.10588215895358312
1953,0.10563874310067525
1954,0.10756255130398967
1955,0.09310158559830986
1956,0.1466361942935758
1957,0.13921882624486426
1958,0.0619701632471203
1959,0.11618716741818264
1960,0.5305839072198528
1961,0.27909929501005626
1962,0.7296791295504017
1963,0.41434857204220105
1964,0.3582297576003999
1965,0.2243254355738424
1966,0.3883284445001293
1967,0.15556116251911473
1968,0.2446406710143239
1969,0.1391453091509823
1970,0.38184852104608474
1971,0.19374074980682154
1972,0.31174889787282134
1973,0.19582719493748077
1974,0.29808187678980735
1975,0.19905315932300238
1976,0.059108115532441566
1977,0.1749342559387135
1978,0.5007511175841614
1979,0.1005044196290667
1980,0.09235691731761106
1981,0.09642616417107674
1982,0.1437463701726031
1983,0.0946920356460198
1984,0.40807787919320027
1985,0.09273806657457863
1986,0.09643280756695326
1987,0.188374228397402
1988,0.10166563825368395
1989,0.09410350064036219
1990,0.1423428225252798
1991,0.12222988745433838
1992,0.12450728792190355
1993,0.10231593396676249
1994,0.10290597431414174
1995,0.09467894928124015
1996,0.38769261733847715
1997,0.4433727635888602
1998,0.09292905067644715
1999,0.10129416202895423
2000,0.1783474254935029
2001,0.09351177510385075
2002,0.4274771701338302
2003,0.0905804939462188
2004,0.12007508223864635
2005,0.10779955940055345
2006,0.09989123791275768
2007,0.5800726111123325
2008,0.4031520553663351
2009,0.09805602287033274
2010,0.2028528030283144
2011,0.09962191807958987
2012,0.16659232760929435
2013,0.505270497707958
2014,0.17394498116535925
2015,0.32699090765809097
2016,0.4856473233975931
2017,0.09039812742756403
2018,0.1545934355518784
2019,0.11454267418868529
2020,0.20482564316457522
2021,0.08035403369334927
2022,0.10635297072450399
2023,0.4920337394317414
2024,0.27193110571614443
2025,0.13430221912049864
2026,0.1301216274020199
2027,0.09573089505800103
2028,0.41638038218105705
2029,0.0975741580114789
2030,0.09664410642667523
2031,0.4278591670005013
2032,0.11205327186559032
2033,0.19851603357804928
2034,0.10956159675320622
2035,0.15063980901751337
2036,0.22469376014826992
2037,0.16660774433192632
2038,0.11943336238179761
2039,0.1612592690288357
2040,0.09598087800947816
2041,0.1461626117816791
2042,0.17448689750423893
2043,0.286503283498067
2044,0.13929429407560012
2045,0.16140267390358068
2046,0.1876996914187189
2047,0.10672962120097129
2048,0.11690393844542996
2049,0.26074370290979576
2050,0.11237958211592414
2051,0.46432567947856246
2052,0.18760079701776028
2053,0.11022165181205439
2054,0.15268250563115207
2055,0.1026382045627708
2056,0.15184708144506393
2057,0.17686999861303931
2058,0.09787120823096616
2059,0.2546111325454276
2060,0.15536238371712932
2061,0.19858865111820587
2062,0.24755748807949984
2063,0.10070716068374816
2064,0.09791334014309228
2065,0.09869352503494755
2066,0.16018556879362872
2067,0.10481623637993723
2068,0.13943199101456988
2069,0.09431982592820573
2070,0.1017661364196915
2071,0.11835667871498332
2072,0.10371114607114396
2073,0.09698154308122342
2074,0.10577478881470662
2075,0.10024883741522252
2076,0.12967490619417454
2077,0.11161918673966546
2078,0.14227285920560093
2079,0.09267027936651312
2080,0.09083219296556244
2081,0.3155458881015082
2082,0.12655743037754322
2083,0.039070344107098434
2084,0.10064746039531643
2085,0.09263652480242443
2086,0.09528639973581185
2087,0.14478372281694799
2088,0.20187540707120913
2089,0.264366610343782
2090,0.024363709033035023
2091,0.16483981427890565
2092,0.20895439914152553
2093,0.11681450075025984
2094,0.12663117568256316
2095,0.09177672144451757
2096,0.09293199454295556
2097,0.09209240445511986
2098,0.09461492647797148
2099,0.17417534058673514
2100,0.14370038252311812
2101,0.14253042173739738
2102,0.09988472918078133
2103,0.11425063915167581
2104,0.16007121003690036
2105,0.09563496650305478
2106,0.45268492267190885
2107,0.09546304336378877
2108,0.2025216331423691
2109,0.09782516425256534
2110,0.22925748101503182
2111,0.11301618295996196
2112,0.1563275486045239
2113,0.09892638231402291
2114,0.11500896990445007
2115,0.09691230934792368
2116,0.5377669103999597
2117,0.45951566673282923
2118,0.176660188819075
2119,0.09206056285097226
2120,0.09103786726458495
2121,0.11266904366006748
2122,0.4517687823259113
2123,0.3082904813948069
2124,0.10704980713687563
2125,0.17266755396774666
2126,0.33447273373144204
2127,0.10061299756464863
2128,0.10932609210853891
2129,0.1455398117171765
2130,0.10084221767155044
2131,0.16341269722401006
2132,0.04351594493627139
2133,0.09184334849511136
2134,0.09056414485511592
2135,0.09732915243302231
2136,0.14250118058270853
2137,0.11820986793185102
2138,0.10461602872357191
2139,0.19861809358349447
2140,0.13592338222518044
2141,0.09717755673250074
2142,0.08833656339971763
2143,0.22751085796715828
2144,0.13289728579434967
2145,0.10514480906837395
2146,0.4252484085517677
2147,0.14373030137994333
2148,0.09942547232452914
2149,0.31480837626827507
2150,0.11752411398708366
2151,0.1760245501095529
2152,0.08870608711646583
2153,0.090406994201652
2154,0.09491587075354567
2155,0.14202238039072707
2156,0.0973728519216832
2157,0.09812159629110012
2158,0.11986735073143606
2159,0.12475093044437055
2160,0.10039083212246463
2161,0.13232725079205887
2162,0.08152727742468989
2163,0.29420254508690424
2164,0.16919283223072265
2165,0.5374375339314342
2166,0.09123954378747175
2167,0.1406977977625177
2168,0.09550554317939651
2169,0.11000287874847076
2170,0.1465775880244523
2171,0.10173351742394292
2172,0.11310419624334646
2173,0.10279326799142746
2174,0.08937134777482215
2175,0.1495745266635415
2176,0.08839702703472646
2177,0.1412095107230494
2178,0.1133945106581754
2179,0.1572996075892884
2180,0.45366022917092436
2181,0.09529482098486067
2182,0.09455531527124772
2183,0.14483435148106566
2184,0.09260503969776053
2185,0.09289684298015131
2186,0.4598680378399315
2187,0.2260255580895491
2188,0.09824872387335665
2189,0.1172868375192297
2190,0.150692813319452
2191,0.08911614481606386
2192,0.09794731600731506
2193,0.17546126302353246
2194,0.13398551454631916
2195,0.11984972133522717
2196,0.424610067687597
2197,0.09581200056169016
2198,0.12577843340382078
2199,0.09599857167987697
2200,0.09175329306433506
2201,0.34539027520960747
2202,0.3011823448324474
2203,0.1670382895499391
2204,0.1293861275730723
2205,0.10476494463925783
2206,0.36266484829257056
2207,0.13563314313249064
2208,0.14777443007165492
2209,0.40318450937386574
2210,0.14385272430768997
2211,0.10265198190300752
2212,0.10220540378471152
2213,0.1442706589371901
2214,0.09457439526337778
2215,0.0890311109224136
2216,0.2281508339449139
2217,0.09154383726613205
2218,0.09299215089817991
2219,0.40533953455091065
2220,0.0943709329326185
2221,0.12920456611541573
2222,0.1590392981813059
2223,0.11826501985863963
2224,0.08833555352034518
2225,0.10410280375144523
2226,0.16286914837522673
2227,0.1532876504694355
2228,0.0939821729411819
2229,0.04179656957697619
2230,0.11395826481809583
2231,0.088893443945021
2232,0.09428954936878353
2233,0.22822769442714957
2234,0.08910905257423389
2235,0.10734011942189665
2236,0.10829464870248932
2237,0.09873770092091155
2238,0.21967250114355763
2239,0.1662320119595925
2240,0.09320319993303129
2241,0.09079393053949152
2242,0.1268697375572553
2243,0.09259788057183392
2244,0.09423528710910165
2245,0.10485497301532702
2246,0.09778733615866309
2247,0.07854718120290984
2248,0.09948355648555779
2249,0.08847847844769316
2250,0.0995126274047355
2251,0.16298671969462564
2252,0.3362202949807812
2253,0.2075924415428393
2254,0.09126122888362538
2255,0.0963857443652134
2256,0.03130565909903203
2257,0.09309554878420022
2258,0.09471965890645621
2259,0.13587984491138244
2260,0.09888904052902933
2261,0.21158069506715413
2262,0.09262927481743603
2263,0.09062291488408708
2264,0.10239679675481643
2265,0.08681150388507908
2266,0.11160928967010242
2267,0.3693413609656249
2268,0.08291454735799642
2269,0.13545038789322073
2270,0.1044369052462976
2271,0.5196763186912814
2272,0.11553755872893733
2273,0.08701259454984914
2274,0.12279864259479227
2275,0.09866640496310906
2276,0.08929758244166122
2277,0.10411428822967797
2278,0.098483500424518
2279,0.17071221334519018
2280,0.0945832325948583
2281,0.10421991399008307
2282,0.12133564810524473
2283,0.1310860311891945
2284,0.1546294054843946
2285,0.1714659687410075
2286,0.11766334666918647
2287,0.1102894714087358
2288,0.11037148194101817
2289,0.1216502385830307
2290,0.0987776549935533
2291,0.09843440826923322
2292,0.12844611990744995
2293,0.044444746677980124
2294,0.10409557661862989
2295,0.09772071068223877
2296,0.12223026151431858
2297,0.11877532583409753
2298,0.09620463551164858
2299,0.09779907859259819
2300,0.09518754683853749
2301,0.037281241643057204
2302,0.09848700305273861
2303,0.11332182568119187
2304,0.10017250740810081
2305,0.09837750716203729
2306,0.09813223392425209
2307,0.09689802242097109
2308,0.09840874852711269
2309,0.18826955076581814
2310,0.09855223050329398
2311,0.09987120904816901
2312,0.09786821956055172
2313,0.10782586000350004
2314,0.10823463973645649
2315,0.10753081518042856
2316,0.09455895100876137
2317,0.11776074580915384
2318,0.02773550948021589
2319,0.09777718984497612
2320,0.0994334457903346
2321,0.09694658471866971
2322,0.13720763293414295
2323,0.15058571660152262
2324,0.09732176964019622
2325,0.09599597577428784
2326,0.10892035821293387
2327,0.111667220745536
2328,0.15106381145115472
2329,0.09862755727923052
2330,0.18968311040101876
2331,0.2868347519430134
2332,0.09512288678635086
2333,0.09590512550746987
2334,0.10518843391510939
2335,0.09540479194035252
2336,0.10076192308527879
2337,0.12023521722087945
2338,0.16381178252926704
2339,0.10310239758080084
2340,0.8073866197840653
2341,0.09418862438877719
2342,0.20831723453464385
2343,0.15433334927883294
2344,0.09774909813261635
2345,0.10004310090324904
2346,0.18814947578300126
2347,0.09980121306877218
2348,0.17617462378005336
2349,0.4606172404280761
2350,0.0949468220731753
2351,0.08142036600953204
2352,0.09581482037139387
2353,0.09562260045165089
2354,0.09549533911628383
2355,0.09074006817892095
2356,0.09388414594171103
2357,0.11973302304531717
2358,0.05120981292536329
2359,0.10138465149366174
2360,0.0992892110516757
2361,0.09564913150578702
2362,0.09646642027658157
2363,0.105586710034843
2364,0.0982005923392646
2365,0.13045848990439735
2366,0.1257232096003432
2367,0.0994562170669469
2368,0.09605047604681678
2369,0.24797597904161395
2370,0.14104752172151944
2371,0.09673706082084689
2372,0.09663284741387457
2373,0.05712852524556036
2374,0.10126335359680474
2375,0.1382891431226754
2376,0.0941758794903298
2377,0.09572418548846967
2378,0.09531972231075234
2379,0.2899451167310464
2380,0.09544638994725835
2381,0.14468095113924148
2382,0.10293257769304082
2383,0.1462642867801257
2384,0.09564956260823926
2385,0.09514784485617322
2386,0.336905672333605
2387,0.09765344517885152
2388,0.13868454383333234
2389,0.09810218090088262
2390,0.09408217739593998
2391,0.5202042994477435
2392,0.3922306685408905
2393,0.09522485472146296
2394,0.1048245353952867
2395,0.09310363634808012
2396,0.09385341631904282
2397,0.0973310360729565
2398,0.09856244183836556
2399,0.09748539832985323
2400,0.10015499407204916
2401,0.30049221072779847
2402,0.11450537882782495
2403,0.11342791965441495
2404,0.11526234581534263
2405,0.10913797242189505
2406,0.45755585652117736
2407,0.09779972914768888
2408,0.10017960391927669
2409,0.1021843601735584
2410,0.12927521365319927
2411,0.10387865217899753
2412,0.15449495157726956
2413,0.44668430158121203
2414,0.0953712956306905
2415,0.16162861512168597
2416,0.27479085328280367
2417,0.0994563015072726
2418,0.16225625672967056
2419,0.16234512052580075
2420,0.2126352847318515
2421,0.12693556830107655
2422,0.0998817526344237
2423,0.09658840033352369
2424,0.0942638156771355
2425,0.16059807657559957
2426,0.09809975858670668
2427,0.1074454215489028
2428,0.13456482171917686
2429,0.09342849649563047
2430,0.17683394148606804
2431,0.10157559217074848
2432,0.20711782426231198
2433,0.1282102483538293
2434,0.20132851078841427
2435,0.3125263555135025
2436,0.09200260127973021
2437,0.09487240937605818
2438,0.28650549059523567
2439,0.10389546439443086
2440,0.15429379522689513
2441,0.09319584957410923
2442,0.1039720184206323
2443,0.07444144854130275
2444,0.1861600463544533
2445,0.14392733272577582
2446,0.10702060650459005
2447,0.20014420242521305
2448,0.10816752856870321
2449,0.12094310107287402
2450,0.1149882077810071
2451,0.14709007040260738
2452,0.4876693912207559
2453,0.16303533342808343
2454,0.09432038506180097
